feature,valor,abs_valor
CO_MUNICIPIO_PROVA_3303005,0.30699536666253713,0.30699536666253713
TP_COR_RACA_1.0,0.30134342420710053,0.30134342420710053
Q006_N,0.2938212778948905,0.2938212778948905
TP_ANO_CONCLUIU_7.0,0.2894568254773308,0.2894568254773308
TP_COR_RACA_5.0,-0.28464226284159894,0.28464226284159894
CO_MUNICIPIO_ESC_3304110.0,-0.28368978916449855,0.28368978916449855
NO_MUNICIPIO_ESC_Porto Real,-0.28368978916449855,0.28368978916449855
CO_MUNICIPIO_ESC_3304151.0,-0.2836592930904139,0.2836592930904139
NO_MUNICIPIO_ESC_Quissamã,-0.2836592930904139,0.2836592930904139
TP_ANO_CONCLUIU_8.0,0.2806067210770492,0.2806067210770492
Q011_D,-0.2784399575035565,0.2784399575035565
Q024_E,0.2777714915135417,0.2777714915135417
CO_MUNICIPIO_ESC_3301405.0,-0.27704054792901395,0.27704054792901395
NO_MUNICIPIO_ESC_Conceição de Macabu,-0.27704054792901395,0.27704054792901395
Q017_E,0.27684151839734006,0.27684151839734006
TP_NACIONALIDADE_4.0,0.2745879111619081,0.2745879111619081
CO_MUNICIPIO_ESC_3304300.0,0.27097597172677645,0.27097597172677645
NO_MUNICIPIO_ESC_Rio Bonito,0.27097597172677645,0.27097597172677645
NO_MUNICIPIO_ESC_Cardoso Moreira,-0.27008967723600563,0.27008967723600563
CO_MUNICIPIO_ESC_3301157.0,-0.27008967723600563,0.27008967723600563
NO_MUNICIPIO_PROVA_Teresópolis,0.265969787541667,0.265969787541667
CO_MUNICIPIO_PROVA_3305802,0.265969787541667,0.265969787541667
CO_MUNICIPIO_ESC_3304755.0,-0.26420587145387997,0.26420587145387997
NO_MUNICIPIO_ESC_São Francisco de Itabapoana,-0.26420587145387997,0.26420587145387997
Q006_M,0.26398164741457497,0.26398164741457497
NO_MUNICIPIO_ESC_São Fidélis,0.26243502893602166,0.26243502893602166
